controllerToClosetCandies,
,1.023277
,1.017688
,1.012179
,1.006531
,1.001404
,0.9962747
,0.9911638
,0.9867823
,0.9823218
,0.9778875
,0.9740321
,0.9699332
,0.9665141
,0.9632237
,0.9600289
,0.9576831
,0.9549128
,0.951956
,0.9492132
,0.946788
,0.9435688
,0.9401554
,0.9367554
,0.9330199
,0.9276911
,0.9237612
,0.9190485
,0.9141343
,0.908208
,0.9030043
,0.8967215
,0.8904827
,0.8834955
,0.8777621
,0.8704994
,0.8631991
,0.8574702
,0.8504416
,0.8429102
,0.8366304
,0.8301978
,0.8232902
,0.8164281
,0.8094845
,0.8029462
,0.7959451
,0.7890496
,0.7826198
,0.7760961
,0.7693276
,0.7626376
,0.7562198
,0.7494432
,0.7432172
,0.7365348
,0.7298957
,0.7238575
,0.7184832
,0.7119188
,0.7054408
,0.698836
,0.6922945
,0.6858066
,0.67904
,0.6728
,0.6664916
,0.6595828
,0.652352
,0.6453384
,0.6372215
,0.6299
,0.6224372
,0.6161944
,0.6087126
,0.6010858
,0.5930427
,0.5852892
,0.5772818
,0.570145
,0.5623736
,0.5547931
,0.5471514
,0.5394
,0.5320567
,0.5241513
,0.5161425
,0.5079393
,0.4988591
,0.4908824
,0.4835248
,0.4763449
,0.4686112
,0.4622
,0.4537542
,0.4459939
,0.4395976
,0.4306826
,0.4232575
,0.4152368
,0.4079108
,0.4003528
,0.3910857
,0.3818835
,0.3741494
,0.3653879
,0.3583476
,0.3497697
,0.3426805
,0.3341215
,0.3266915
,0.3199822
,0.3117594
,0.3046612
,0.2985479
,0.2904047
,0.2832121
,0.2769197
,0.2702448
,0.264303
,0.2581352
,0.2517242
,0.2459986
,0.2405402
,0.23574
,0.2308499
,0.224527
,0.2194898
,0.215137
,0.2100106
,0.2076752
,0.2040262
,0.1998132
,0.1975733
,0.1946972
,0.1912802
,0.18801
,0.18599
,0.1819809
,0.1812049
,0.1808553
,0.1802361
,0.177553
,0.175987
,0.1773337
,0.1779574
,0.1814384
,0.1798917
,0.1816323
,0.1805642
,0.1818584
,0.1822229
,0.1821191
,0.1822338
,0.1822037
,0.1822069
,0.1822082
,0.1821803
,0.1821636
,0.1821943
,0.1821213
,0.1821298
,0.1821396
,0.1821453
,0.1821134
,0.182032
,0.1820399
,0.182013
,0.1820314
,0.1820562
,0.1820716
,0.1819809
,0.1841848
,0.1825292
,0.182094
,0.1821715
,0.1821225
,0.1821499
,0.1821066
,0.1819809
,0.1801465
,0.1824169
,0.1820876
,0.181981
,0.1810665
,0.182411
,0.1820728
,0.1819808
,0.1816417
,0.1823061
,0.1820492
,0.1820427
,0.1820039
,0.181981
,0.182006
,0.1820078
,0.182019
,0.1820316
,0.182033
,0.1820313
,0.1820272
,0.1820306
,0.1820445
,0.1820434
,0.1820465
,0.1820334
,0.1820429
,0.1820365
,0.1820301
,0.1820348
,0.1820226
,0.1820283
,0.1820465
,0.182047
,0.1820637
,0.1820595
,0.1820696
,0.1820711
,0.1820713
,0.1820545
,0.1820339
,0.1820344
,0.1820283
,0.1820184
,0.1820083
,0.1820133
,0.1820221
,0.1820185
,0.1820187
,0.1820233
,0.1820372
,0.1820438
,0.1820815
,0.1821146
,0.1821
,0.1821767
,0.1821433
,0.1821121
,0.1820983
,0.1820668
,0.1820496
,0.1820451
,0.1820475
,0.1820311
,0.1820129
,0.1820306
,0.1820372
,0.18203
,0.1820301
,0.182032
,0.1820385
,0.1820284
,0.182019
,0.1820234
,0.1820371
,0.1820196
,0.1820239
,0.1820174
,0.1820257
,0.1820802
,0.1820752
,0.1820973
,0.1820687
,0.1820691
,0.1820618
,0.1820301
,0.1819848
,0.1819886
,0.1819876
,0.1819815
,0.1819935
,0.1820337
,0.182044
,0.182023
,0.1820288
,0.18204
,0.1820757
,0.182093
,0.1821011
,0.1820782
,0.1821294
,0.1821072
,0.1821521
,0.1821951
,0.1822015
,0.1821759
,0.1822418
,0.1823045
,0.1824564
,0.1826594
,0.1826406
,0.1828475
,0.1828984
,0.1827563
,0.1890753
,0.2045414
,0.2169927
,0.2330278
,0.2613016
,0.2840864
,0.3110537
,0.339755
,0.3676238
,0.3958676
,0.4259337
,0.4546095
,0.4846734
,0.5140206
,0.5417709
,0.5705581
,0.6000521
,0.6297776
,0.6604515
,0.6895241
,0.7199963
,0.7496639
,0.7809069
,0.8123451
,0.8429409
,0.8735361
,0.9048367
,0.9355231
,0.9666273
,0.9976978
,1.028455
,1.059374
,1.090393
,1.121678
,1.152926
,1.184472
,1.216308
,1.248296
,1.232921
,1.211419
,1.191139
,1.170029
,1.146623
,1.122929
,1.100808
,1.076663
,1.052604
,1.032584
,1.01258
,0.9940323
,0.9768045
,0.9634206
,0.9531668
,0.9425821
,0.933944
,0.9279444
,0.9235501
,0.922674
,0.9214117
,0.9217782
,0.9260589
,0.9312423
,0.9373785
,0.9465179
,0.9573444
,0.9697864
,0.9830711
,0.997911
,1.013244
,1.028634
,1.045142
,1.061699
,1.075401
,1.090269
,1.102742
,1.112433
,1.121346
,1.131006
,1.137087
,1.143018
,1.149734
,1.1529
,1.156831
,1.161249
,1.163725
,1.165831
,1.167563
,1.169366
,1.169962
,1.170282
,1.170066
,1.169211
,1.168605
,1.166999
,1.164553
,1.161842
,1.158627
,1.155412
,1.151417
,1.147304
,1.143003
,1.139286
,1.135088
,1.131058
,1.127664
,1.124666
,1.121854
,1.120516
,1.119337
,1.118644
,1.121256
,1.122479
,1.124765
,1.12985
,1.135354
,1.140715
,1.147233
,1.154956
,1.161929
,1.170329
,1.178474
,1.185972
,1.194107
,1.202355
,1.20973
,1.21799
,1.226293
,1.235219
,1.244682
,1.254341
,1.265066
,1.275984
,1.288614
,1.300538
,1.313567
,1.328423
,1.343315
,1.35891
,1.3751
,1.391228
,1.408506
,1.428097
,1.446167
,1.464666
,1.484903
,1.504296
,1.523683
,1.542531
,1.561878
,1.579389
,1.59718
,1.612542
,1.626901
,1.640668
,1.652691
,1.661727
,1.671486
,1.679511
,1.687141
,1.692113
,1.69794
,1.70211
,1.706624
,1.707897
,1.711005
,1.711967
,1.712009
,1.711453
,1.709547
,1.707705
,1.704466
,1.700152
,1.696296
,1.690983
,1.686515
,1.681582
,1.677824
,1.674106
,1.670949
,1.668901
,1.666984
,1.665834
,1.666173
,1.666655
,1.667107
,1.670135
,1.672695
,1.675653
,1.678934
,1.683185
,1.686703
,1.691162
,1.69571
,1.698818
,1.703559
,1.709116
,1.714203
,1.717065
,1.721256
,1.7279
,1.732805
,1.738365
,1.744395
,1.749997
,1.756797
,1.762815
,1.768162
,1.76552
,1.763358
,1.761535
,1.760237
,1.760538
,1.761193
,1.761791
,1.763427
,1.765874
,1.768415
,1.771095
,1.775148
,1.779507
,1.784159
,1.789109
,1.794465
,1.793651
,1.789339
,1.784629
,1.779384
,1.774773
,1.768557
,1.761903
,1.754646
,1.747711
,1.740085
,1.731714
,1.723311
,1.714735
,1.706306
,1.697435
,1.688547
,1.679641
,1.670778
,1.661916
,1.653508
,1.644746
,1.636082
,1.627519
,1.619105
,1.610842
,1.602557
,1.594645
,1.586828
,1.579188
,1.571483
,1.564201
,1.556917
,1.550373
,1.54373
,1.536925
,1.530381
,1.523704
,1.516888
,1.509841
,1.502737
,1.49541
,1.488708
,1.48209
,1.475518
,1.46936
,1.463362
,1.457479
,1.451647
,1.445822
,1.439865
,1.434091
,1.42823
,1.422437
,1.416784
,1.411379
,1.406265
,1.40129
,1.394867
,1.386853
,1.379769
,1.373734
,1.368729
,1.382455
,1.379228
,1.374498
,1.369097
,1.364282
,1.357796
,1.351863
,1.346146
,1.340146
,1.333733
,1.328314
,1.322171
,1.316037
,1.310772
,1.306977
,1.302287
,1.297205
,1.29277
,1.288615
,1.28371
,1.281363
,1.279416
,1.278921
,1.279064
,1.280747
,1.281247
,1.283633
,1.285954
,1.288673
,1.291624
,1.294761
,1.297701
,1.301099
,1.304261
,1.306893
,1.309958
,1.312683
,1.315316
,1.317604
,1.319491
,1.321294
,1.322258
,1.323194
,1.324003
,1.32437
,1.324687
,1.325047
,1.325202
,1.325108
,1.325024
,1.323751
,1.322874
,1.321731
,1.319966
,1.317956
,1.315597
,1.313024
,1.310534
,1.307766
,1.30435
,1.301071
,1.297852
,1.294543
,1.291143
,1.284927
,1.278937
,1.276188
,1.273153
,1.271149
,1.269149
,1.267211
,1.265398
,1.263974
,1.26197
,1.260049
,1.257812
,1.255096
,1.251993
,1.248453
,1.244523
,1.24025
,1.236061
,1.231227
,1.226248
,1.221085
,1.215986
,1.210998
,1.205684
,1.201474
,1.196636
,1.191515
,1.187015
,1.182426
,1.178152
,1.174521
,1.170795
,1.167316
,1.164466
,1.16081
,1.158016
,1.154564
,1.152012
,1.15007
,1.147075
,1.144555
,1.142066
,1.141896
,1.140003
,1.138525
,1.136935
,1.136617
,1.135324
,1.130696
,1.129289
,1.128047
,1.125903
,1.124645
,1.123292
,1.121725
,1.120587
,1.119455
,1.119391
,1.118378
,1.117534
,1.117043
,1.117534
,1.117461
,1.11742
,1.118558
,1.119084
,1.11976
,1.120691
,1.121406
,1.12389
,1.125092
,1.127473
,1.129608
,1.135336
,1.138272
,1.141911
,1.153435
,1.160992
,1.161244
,1.164414
,1.167105
,1.169549
,1.17093
,1.172387
,1.174105
,1.175952
,1.175864
,1.177546
,1.179456
,1.180811
,1.182939
,1.185265
,1.187349
,1.190299
,1.193009
,1.195945
,1.199353
,1.202097
,1.20534
,1.208602
,1.211231
,1.21411
,1.216842
,1.218982
,1.22227
,1.224103
,1.226066
,1.228065
,1.229612
,1.23109
,1.231925
,1.232963
,1.234054
,1.234957
,1.235927
,1.236533
,1.237242
,1.23816
,1.238812
,1.238531
,1.237878
,1.238375
,1.239834
,1.240395
,1.240694
,1.212492
,1.187111
,1.165944
,1.150329
,1.139653
,1.134865
,1.136762
,1.144581
,1.159238
,1.139722
,1.100828
,1.083724
,1.053151
,1.040176
,1.019295
,1.001945
,0.998989
,0.9987718
,0.9987084
,0.9978708
,0.9972718
,0.9951069
,0.9909964
,0.987203
,0.9850441
,0.9839653
,0.984099
,0.9838533
,0.9831552
,0.9824074
,0.980679
,0.9793726
,0.9778185
,0.9756147
,0.9724864
,0.9690115
,0.9673913
,0.9620093
,0.957285
,0.9566195
,0.9547737
,0.9536307
,0.9525194
,0.9522286
,0.9515859
,0.9518747
,0.9535628
,0.9545858
,0.9558515
,0.9565412
,0.95516
,0.9556145
,0.9542254
,0.9536934
,0.9550798
,0.9563237
,0.9588373
,0.9613233
,0.9637547
,0.9666215
,0.97002
,0.9735476
,0.9766184
,0.9794882
,0.9825012
,0.9873944
,0.9915829
,0.9961948
,1.001535
,1.006841
,1.012367
,1.018077
,1.02371
,1.03032
,1.038525
,1.046875
,1.056816
,1.067842
,1.077013
,1.08614
,1.098694
,1.109112
,1.120645
,1.134499
,1.145599
,1.157403
,1.174214
,1.186948
,1.203058
,1.214868
,1.227388
,1.240494
,1.252635
,1.264658
,1.278106
,1.287438
,1.2986
,1.310437
,1.318192
,1.328102
,1.339742
,1.348277
,1.356255
,1.363525
,1.366279
,1.373582
,1.37721
,1.382848
,1.389247
,1.397378
,1.40277
,1.407961
,1.413678
,1.418144
,1.423107
,1.428393
,1.432537
,1.436113
,1.440298
,1.444308
,1.448776
,1.453046
,1.457688
,1.463795
,1.467249
,1.472211
,1.475866
,1.478547
,1.482268
,1.485659
,1.488012
,1.491446
,1.494354
,1.496357
,1.498287
,1.499802
,1.50023
,1.500511
,1.500971
,1.50042
,1.499896
,1.499534
,1.499021
,1.498497
,1.498551
,1.497704
,1.498078
,1.49981
,1.499741
,1.500304
,1.501669
,1.502269
,1.504186
,1.505339
,1.50562
,1.507083
,1.50808
,1.507941
,1.50905
,1.509743
,1.509507
,1.510588
,1.512013
,1.51239
,1.513659
,1.51476
,1.51407
,1.515058
,1.516481
,1.517547
,1.518379
,1.519184
,1.519583
,1.520349
,1.52107
,1.521524
,1.522116
,1.522647
,1.52295
,1.523587
,1.524454
,1.524629
,1.525312
,1.526042
,1.526057
,1.526123
,1.526139
,1.525604
,1.525985
,1.525684
,1.524163
,1.523846
,1.52364
,1.522419
,1.5219
,1.521616
,1.519842
,1.519986
,1.520107
,1.51808
,1.517989
,1.51832
,1.51844
,1.518583
,1.519946
,1.521633
,1.522277
,1.523607
,1.52483
,1.525153
,1.525715
,1.524795
,1.525226
,1.525147
,1.523515
,1.523603
,1.523356
,1.521725
,1.521759
,1.521755
,1.520897
,1.520945
,1.521111
,1.521038
,1.520997
,1.520949
,1.519703
,1.519644
,1.51902
,1.519071
,1.519043
,1.518974
,1.519145
,1.519231
,1.518958
,1.519215
,1.519114
,1.519075
,1.519193
,1.519011
,1.519345
,1.519148
,1.519094
,1.519728
,1.520234
,1.520207
,1.52077
,1.521263
,1.521373
,1.522238
,1.522789
,1.522567
,1.522704
,1.522496
,1.521964
,1.521812
,1.520837
,1.520027
,1.519906
,1.519037
,1.518173
,1.517755
,1.517077
,1.516618
,1.516396
,1.515231
,1.51469
,1.514446
,1.512758
,1.51226
,1.512085
,1.510903
,1.510356
,1.510303
,1.509882
,1.509312
,1.509368
,1.509033
,1.508716
,1.508821
,1.508703
,1.507895
,1.507699
,1.50756
,1.506642
,1.506301
,1.506144
,1.50548
,1.504751
,1.504412
,1.503542
,1.503054
,1.501921
,1.500647
,1.499642
,1.498035
,1.496519
,1.493875
,1.492246
,1.48989
,1.487754
,1.484759
,1.481932
,1.478265
,1.475645
,1.472243
,1.469308
,1.465735
,1.462406
,1.458989
,1.455562
,1.451007
,1.447114
,1.443073
,1.438338
,1.434024
,1.429715
,1.423746
,1.419166
,1.414564
,1.40894
,1.404308
,1.399786
,1.394273
,1.389929
,1.385567
,1.381112
,1.376314
,1.371268
,1.364475
,1.359541
,1.353799
,1.346823
,1.341399
,1.336335
,1.331239
,1.326462
,1.322336
,1.317746
,1.314014
,1.310988
,1.306333
,1.303679
,1.301285
,1.298399
,1.296988
,1.295252
,1.293754
,1.293721
,1.292771
,1.293823
,1.256305
,1.256283
,1.258338
,1.259529
,1.260589
,1.2634
,1.265329
,1.267436
,1.269594
,1.27193
,1.27429
,1.277396
,1.280095
,1.282926
,1.285948
,1.287832
,1.289645
,1.290569
,1.291697
,1.293129
,1.295256
,1.29584
,1.297802
,1.301575
,1.302338
,1.301928
,1.305538
,1.304014
,1.304992
,1.30569
,1.304796
,1.305466
,1.306401
,1.305854
,1.306779
,1.308782
,1.308867
,1.311095
,1.313322
,1.315439
,1.319043
,1.323701
,1.327489
,1.333252
,1.33717
,1.340389
,1.345705
,1.348102
,1.3506
,1.351228
,1.351653
,1.351448
,1.351604
,1.346861
,1.345506
,1.344452
,1.342201
,1.341209
,1.339734
,1.339007
,1.33833
,1.338497
,1.33939
,1.340389
,1.340027
,1.339799
,1.339782
,1.340015
,1.341357
,1.342184
,1.342211
,1.341191
,1.339854
,1.338498
,1.337196
,1.335889
,1.334104
,1.331995
,1.330114
,1.327682
,1.325092
,1.322186
,1.32274
,1.318967
,1.314884
,1.308158
,1.302071
,1.295872
,1.290455
,1.284116
,1.277759
,1.26698
,1.260894
,1.254374
,1.245785
,1.237089
,1.230764
,1.224052
,1.217746
,1.211218
,1.20354
,1.195029
,1.188638
,1.181275
,1.173864
,1.166259
,1.156751
,1.148795
,1.140977
,1.130272
,1.121198
,1.111858
,1.102043
,1.091539
,1.081215
,1.071309
,1.062801
,1.053303
,1.042794
,1.032905
,1.022927
,1.011601
,1.00242
,0.9931964
,0.9845954
,0.9764957
,0.9681694
,0.9604226
,0.9522189
,0.943913
,0.9353579
,0.9274902
,0.9199547
,0.9129209
,0.9059947
,0.9007746
,0.8963517
,0.8917881
,0.8878872
,0.8841636
,0.8822611
,0.8815526
,0.8813711
,0.8832102
,0.885386
,0.8874018
,0.8917933
,0.8964267
,0.9013677
,0.9072086
,0.9132424
,0.9184029
,0.9242
,0.9295496
,0.9343836
,0.9392892
,0.943505
,0.9466177
,0.9501071
,0.9525368
,0.9551938
,0.9573644
,0.9587743
,0.9597385
,0.9602113
,0.9608426
,0.961932
,0.9623994
,0.9631226
,0.9628026
,0.9631714
,0.9634211
,0.9627249
,0.962761
,0.9629282
,0.9616601
,0.9616359
,0.9607841
,0.9599509
,0.9585992
,0.9574143
,0.9562249
,0.9540971
,0.9526041
,0.9511134
,0.9491246
,0.9471023
,0.9458037
,0.9444797
,0.9434852
,0.9421279
,0.9419571
,0.9413788
,0.9416751
,0.9426811
,0.9430627
,0.9455221
,0.9470127
,0.9487568
,0.950542
,0.952158
,0.9546514
,0.9565033
,0.9579422
,0.960586
,0.9617272
,0.9628568
,0.9639879
,0.964735
,0.9652508
,0.9654639
,0.9654626
,0.9654568
,0.9649662
,0.964286
,0.9634469
,0.9627405
,0.9617056
,0.9606069
,0.9594691
,0.9582399
,0.9573044
,0.9562514
,0.9552773
,0.9543676
,0.9535112
,0.9514726
,0.9544704
,0.9543527
,0.9532834
,0.9526973
,0.9513106
,0.9507741
,0.9497932
,0.9490079
,0.9486588
,0.9477468
,0.9467447
,0.9466265
,0.9465306
,0.945003
,0.9452356
,0.945264
,0.9447693
,0.9452881
,0.9453897
,0.9445396
,0.9451584
,0.9452801
,0.9449178
,0.9444189
,0.9445962
,0.9440867
,0.9443112
,0.9445923
,0.9436747
,0.9440363
,0.9443935
,0.9442564
,0.9444927
,0.9446594
,0.9444666
,0.9444087
,0.9442631
,0.9433289
,0.9431165
,0.9427764
,0.9417098
,0.9412878
,0.9409874
,0.9402394
,0.9397959
,0.9394423
,0.9385206
,0.9382391
,0.9378313
,0.9371521
,0.9367082
,0.9364273
,0.9357994
,0.9353119
,0.9348588
,0.9338377
,0.9334295
,0.9331738
,0.9319445
,0.9316726
,0.931483
,0.9305529
,0.9302993
,0.9300892
,0.9289493
,0.9286856
,0.9284616
,0.9276081
,0.9273765
,0.9271392
,0.9267789
,0.9265657
,0.9263662
,0.9263786
,0.926124
,0.9264888
,0.926205
,0.9259297
,0.9260342
,0.9255999
,0.9257201
,0.9254219
,0.9246985
,0.924379
,0.924318
,0.9240692
,0.9237274
,0.923672
,0.9232658
,0.9232796
,0.9228865
,0.9225304
,0.9224636
,0.9220889
,0.9219317
,0.9216251
,0.9215971
,0.9215217
,0.9212059
,0.9211066
,0.921811
,0.921657
,0.9212832
,0.9211774
,0.9208438
,0.9207087
,0.9206019
,0.9203867
,0.9200893
,0.9199108
,0.9198038
,0.9194927
,0.9198269
,0.9195104
,0.9193
,0.9188012
,0.9188262
,0.9184182
,0.9190152
,0.9189935
,0.9185999
,0.9183602
,0.9184648
,0.9181637
,0.9170678
,0.9171207
,0.9168348
,0.9167745
,0.9168139
,0.9165087
,0.9157586
,0.9155459
,0.9151884
,0.9151534
,0.9149039
,0.9144431
,0.9132343
,0.9131145
,0.9126315
,0.913304
,0.9131037
,0.9126257
,0.9121976
,0.9118596
,0.9114791
,0.911656
,0.9114321
,0.91112
,0.9124011
,0.9122307
,0.9119596
,0.9132077
,0.9130926
,0.9137241
,0.9135115
,0.9133849
,0.9131932
,0.9134779
,0.9134824
,0.9134818
,0.9133514
,0.9132307
,0.9130743
,0.9128917
,0.9130147
,0.9128377
,0.9118908
,0.9118306
,0.9120815
,0.9118606
,0.9118869
,0.9116649
,0.9124209
,0.9122325
,0.9126983
,0.9125134
,0.9126394
,0.9134745
,0.9133804
,0.913499
,0.914535
,0.9145589
,0.9146234
,0.9155181
,0.9156657
,0.9160624
,0.9165309
,0.916698
,0.9170147
,0.9171785
,0.9171351
,0.91736
,0.9181814
,0.918326
,0.9185421
,0.9180212
,0.9181339
,0.9183847
,0.9185561
,0.918602
,0.9187756
,0.9201238
,0.9201312
,0.9202467
,0.9209445
,0.9208331
,0.920821
,0.9209042
,0.9207545
,0.9208049
,0.921646
,0.9214413
,0.9214845
,0.9221833
,0.9219607
,0.9219528
,0.9230382
,0.922844
,0.9227667
,0.9238124
,0.9236439
,0.9235561
,0.9243045
,0.9241238
,0.9239919
,0.9248662
,0.9246666
,0.9246004
,0.9251271
,0.9249449
,0.9248286
,0.9248778
,0.9246283
,0.9244686
,0.924397
,0.9241527
,0.923993
,0.9249185
,0.9246795
,0.9245533
,0.9249036
,0.9245961
,0.9244828
,0.9240615
,0.9236985
,0.923509
,0.9236279
,0.9231943
,0.9229519
,0.9232181
,0.9228482
,0.9227089
,0.9217839
,0.9215901
,0.9215558
,0.9201353
,0.919901
,0.9197462
,0.9201155
,0.9199702
,0.9198833
,0.9195822
,0.9194756
,0.9195051
,0.9189603
,0.9187967
,0.9187019
,0.9183244
,0.918065
,0.9179212
,0.9174042
,0.9170774
,0.9169275
,0.9166955
,0.9163711
,0.9162771
,0.9155513
,0.9152631
,0.9151827
,0.9147279
,0.9144937
,0.9143206
,0.9138929
,0.9136464
,0.9135582
,0.9137665
,0.9135628
,0.9134588
,0.9139673
,0.9137837
,0.9138259
,0.913501
,0.9134818
,0.9132279
,0.9136627
,0.913412
,0.913397
,0.9135712
,0.9133846
,0.9133606
,0.9141195
,0.9140152
,0.9140838
,0.9145898
,0.9144357
,0.9144084
,0.9150477
,0.9148712
,0.9148418
,0.9153289
,0.9151975
,0.9150187
,0.9151332
,0.9150736
,0.9149221
,0.9151503
,0.9150899
,0.914919
,0.91517
,0.9150912
,0.9164072
,0.9162719
,0.9162983
,0.9161628
,0.9166083
,0.9166325
,0.9164759
,0.9170038
,0.9170038
,0.9167988
,0.9179676
,0.9180059
,0.9178872
,0.9180615
,0.9181604
,0.9180772
,0.9182993
,0.9181679
,0.9180098
,0.9184712
,0.9184628
,0.9190785
,0.9188583
,0.9187461
,0.9184994
,0.918448
,0.9182252
,0.9185017
,0.9182645
,0.9180589
,0.9189537
,0.9187586
,0.9187001
,0.9185346
,0.9192911
,0.9192538
,0.9200932
,0.9199968
,0.9199513
,0.9201653
,0.920079
,0.9201293
,0.9206357
,0.9205252
,0.9205036
,0.9201499
,0.9198967
,0.9198137
,0.9204016
,0.9202091
,0.9201862
,0.9208845
,0.9207869
,0.9208058
,0.9215495
,0.9215269
,0.9216168
,0.9224567
,0.9224353
,0.9224824
,0.9225042
,0.9224535
,0.9224655
,0.9226969
,0.9226458
,0.9227448
,0.9228112
,0.9227232
,0.9226912
,0.9231342
,0.9230526
,0.9229702
,0.9236273
,0.92357
,0.9236315
,0.9243153
,0.9243064
,0.924325
,0.9248958
,0.9249118
,0.9249686
,0.9254365
,0.92545
,0.9253911
,0.9261008
,0.9261142
,0.9260955
,0.9263725
,0.9263397
,0.9264497
,0.9264526
,0.9263629
,0.9264039
,0.926239
,0.926116
,0.9261114
,0.9260902
,0.9260023
,0.9261219
,0.9262529
,0.9262398
,0.9263678
,0.9265805
,0.9266882
,0.9267853
,0.9267513
,0.9269076
,0.9270778
,0.9279889
,0.9281652
,0.9283738
,0.9288988
,0.929076
,0.9290971
,0.9286635
,0.9286634
,0.9288077
,0.9287002
,0.9285653
,0.9285724
,0.9287426
,0.9286145
,0.9282053
,0.928198
,0.9281077
,0.9279824
,0.9279263
,0.9278893
,0.9280113
,0.9276904
,0.9278082
,0.9281241
,0.9285541
,0.9287348
,0.9292244
,0.9300754
,0.9302647
,0.9307666
,0.9307548
,0.9308192
,0.9311589
,0.9305918
,0.9306049
,0.930872
,0.9308591
,0.9311997
,0.9312649
,0.9308146
,0.9308296
,0.931138
,0.9310447
,0.9309797
,0.9311986
,0.9306985
,0.9305714
,0.9308
,0.9304966
,0.9303628
,0.9305769
,0.9303364
,0.9301714
,0.9301929
,0.9298214
,0.9297563
,0.9295563
,0.9288207
,0.9286328
,0.928482
,0.9272856
,0.9271979
,0.9267256
,0.9266872
,0.9267672
,0.9267353
,0.926787
,0.9270606
,0.9270477
,0.9269095
,0.9268636
,0.9266094
,0.9259492
,0.9260316
,0.9255576
,0.9254515
,0.9251183
,0.9244251
,0.9241722
,0.9234016
,0.9226398
,0.9219087
,0.9214384
,0.9204713
,0.9204313
,0.9199696
,0.919112
,0.919284
,0.9189831
,0.9183317
,0.9182049
,0.9180358
,0.9175628
,0.9168855
,0.9174697
,0.917119
,0.9167575
,0.9168893
,0.9167154
,0.9168165
,0.9167156
,0.9169518
,0.9169468
,0.9173115
,0.9193023
,0.9190976
,0.9194002
,0.9199511
,0.9200579
,0.9206238
,0.9212995
,0.9223289
,0.9233623
,0.9243805
,0.9259855
,0.9272273
,0.9286433
,0.9294955
,0.9310399
,0.9340852
,0.9357533
,0.936761
,0.9403331
,0.9416579
,0.942674
,0.9436532
,0.9446412
,0.9452716
,0.9459286
,0.9464171
,0.9468534
,0.9468899
,0.9464765
,0.9466627
,0.9465576
,0.9459518
,0.946242
,0.9453323
,0.9446508
,0.9446
,0.9438123
,0.9429616
,0.9434674
,0.9427642
,0.9420071
,0.9419273
,0.9411133
,0.9405347
,0.939806
,0.9393461
,0.9389478
,0.938405
,0.9375576
,0.9369278
,0.9368496
,0.937062
,0.9345875
,0.9345906
,0.9351878
,0.9335524
,0.9337233
,0.9329869
,0.9331318
,0.9333048
,0.935819
,0.9351842
,0.9353998
,0.9347439
,0.9346689
,0.9347609
,0.9354671
,0.9355069
,0.9349717
,0.9367329
,0.9366823
,0.9368483
,0.9372913
,0.9371635
,0.9369318
,0.9371579
,0.9363786
,0.9360996
,0.9366698
,0.9359801
,0.9356036
,0.9356163
,0.935311
,0.9346362
,0.9348658
,0.9346046
,0.933914
,0.9338099
,0.9335833
,0.9330522
,0.9330981
,0.9329624
,0.9326116
,0.9329862
,0.9328974
,0.9327983
,0.9330367
,0.9330188
,0.9329878
,0.9323274
,0.9322802
,0.9323424
,0.9319274
,0.9318208
,0.9317328
,0.9318755
,0.9314892
,0.9313365
,0.9311094
,0.9309238
,0.9303795
,0.9299399
,0.9297322
,0.9293295
,0.9294894
,0.92926
,0.9290509
,0.9286674
,0.9284844
,0.9283395
,0.9279537
,0.9277862
,0.927775
,0.9277003
,0.9275286
,0.9274608
,0.9281861
,0.9280438
,0.9280169
,0.928207
,0.9281505
,0.928021
,0.9290698
,0.9288968
,0.9287726
,0.928672
,0.9285263
,0.9282814
,0.9281189
,0.9278859
,0.9277108
,0.9285426
,0.9284037
,0.9282809
,0.9290534
,0.928932
,0.9287346
,0.9293409
,0.9290031
,0.9288414
,0.9297775
,0.9293873
,0.9292536
,0.9299453
,0.929785
,0.9296317
,0.9300033
,0.9298832
,0.9297374
,0.9297168
,0.9296291
,0.9295065
,0.9300789
,0.9300562
,0.9299645
,0.9302113
,0.9302008
,0.9301379
,0.9300677
,0.929912
,0.9298888
,0.9292595
,0.9289221
,0.928904
,0.9280987
,0.9280434
,0.9280227
,0.9278734
,0.9280133
,0.9280449
,0.9276807
,0.9276125
,0.9276411
,0.9283232
,0.9282634
,0.9282987
,0.9282545
,0.9283813
,0.9285188
,0.9285412
,0.9287419
,0.9288162
,0.9288716
,0.9291352
,0.9291801
,0.9293004
,0.9294288
,0.9304472
,0.9304981
,0.9305568
,0.9306684
,0.9307379
,0.9308192
,0.9308881
,0.9312991
,0.9315647
,0.9318702
,0.931936
,0.9322746
,0.932098
,0.9320956
,0.9321507
,0.9320191
,0.9319751
,0.9318622
,0.9318076
,0.9317399
,0.9317025
,0.9321359
,0.9320886
,0.9321164
,0.9322112
,0.9321726
,0.9322895
,0.9322596
,0.9323465
,0.9324373
,0.9324356
,0.9325036
,0.9324657
,0.9330275
,0.9330627
,0.9330928
,0.9333581
,0.9333729
,0.9333968
,0.933391
,0.9334827
,0.933528
,0.9332778
,0.9332094
,0.9331079
,0.9322882
,0.9321641
,0.9320263
,0.9318864
,0.9320957
,0.9319594
,0.9319625
,0.9318592
,0.931662
,0.9324365
,0.9323515
,0.9322305
,0.9324303
